customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,num_services,customer_service_calls,late_payments,data_usage_gb,contract_value,satisfaction_score,region,churn
CUST_014026,42,10,70.66,706.6,Two Year,Electronic Check,DSL,No,Yes,Yes,No,2,0,2,35.3,1695.84,4.0,South,1
CUST_014027,68,17,85.9,1460.3,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,No,1,3,0,98.9,515.4,3.0,South,1
CUST_014028,65,42,50.01,2100.42,Month-to-Month,Electronic Check,DSL,No,Yes,No,Yes,2,1,0,20.6,300.06,2.0,South,1
CUST_014029,68,31,63.26,1961.06,One Year,Bank Transfer,DSL,No,No,No,No,0,3,1,45.2,759.12,,West,0
CUST_014030,29,5,22.73,113.65,Two Year,Credit Card,Fiber Optic,Yes,Yes,Yes,No,3,3,1,7.8,545.52,4.0,West,0
CUST_014031,68,19,65.39,1242.41,One Year,Mailed Check,DSL,No,No,No,Yes,1,3,0,37.1,784.68,,South,0
CUST_014032,61,13,61.47,799.11,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,6,2,0.0,737.64,2.0,East,0
CUST_014033,55,51,57.3,2922.3,Two Year,Electronic Check,Fiber Optic,No,No,No,No,0,3,0,47.5,1375.2,1.0,West,0
CUST_014034,29,49,73.23,3588.27,Month-to-Month,Electronic Check,DSL,No,No,No,No,0,2,0,19.4,439.38,5.0,North,1
CUST_014035,31,54,70.61,3812.94,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,Yes,Yes,3,3,0,25.1,423.66,5.0,East,0
CUST_014036,46,20,67.07,1341.4,One Year,Bank Transfer,DSL,Yes,Yes,No,No,2,2,1,44.7,804.84,2.0,South,0
CUST_014037,48,26,88.03,2288.78,One Year,Mailed Check,DSL,No,No,Yes,No,1,1,1,36.7,1056.36,3.0,South,0
CUST_014038,57,35,94.07,3292.45,One Year,Mailed Check,DSL,Yes,No,No,Yes,2,4,2,97.7,1128.84,5.0,South,1
CUST_014039,21,24,63.84,1532.16,One Year,Bank Transfer,DSL,No,Yes,No,No,1,2,1,78.0,766.08,5.0,East,0
CUST_014040,43,6,55.24,331.44,Two Year,Bank Transfer,Fiber Optic,Yes,Yes,No,No,2,3,0,44.4,1325.76,,North,0
CUST_014041,57,9,42.73,384.57,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,2,0.0,256.38,,East,1
CUST_014042,70,41,59.81,2452.21 ,Two Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,2,0.0,1435.44,4.0,East,0
CUST_014043,57,20,58.96,1179.2,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,Yes,2,3,0,21.1,353.76,1.0,North,1
CUST_014044,41,23,57.57,1324.11,One Year,Mailed Check,Fiber Optic,No,No,Yes,Yes,2,0,0,11.4,690.84,2.0,North,0
CUST_014045,31,21,28.18,591.78,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,5,0,0.0,338.16,1.0,West,0
CUST_014046,25,4,29.74,118.96,Month-to-Month,Credit Card,DSL,No,No,No,Yes,1,0,0,21.9,178.44,2.0,East,1
CUST_014047,67,58,87.56,,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,Yes,Yes,4,3,1,43.2,525.36,4.0,East,0
CUST_014048,31,10,60.34,603.4,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,362.04,3.0,East,0
CUST_014049,18,18,98.89,1780.02,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,593.34,4.0,North,1
CUST_014050,68,34,35.94,1221.96,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,3,0,55.0,215.64,,West,1
CUST_014051,68,22,50.53,1111.66,Two Year,Mailed Check,DSL,Yes,No,Yes,No,2,2,0,12.6,1212.72,2.0,North,1
CUST_014052,45,31,73.24,2270.44,One Year,Bank Transfer,DSL,No,Yes,Yes,No,2,2,1,66.8,878.88,2.0,South,1
CUST_014053,45,43,54.62,2348.66,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,No,1,2,0,37.7,327.72,3.0,West,0
CUST_014054,24,42,71.03,2983.26,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,426.18,4.0,East,0
CUST_014055,61,49,80.08,3923.92,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,Yes,Yes,3,2,1,53.5,480.48,1.0,North,1
CUST_014056,72,29,92.66,2687.14,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,No,2,2,0,34.5,555.96,5.0,South,1
CUST_014057,33,53,74.26,3935.78,Two Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,2,2,0.0,1782.24,2.0,East,0
CUST_014058,53,25,50.21,1255.25,One Year,Mailed Check,Fiber Optic,Yes,Yes,No,No,2,2,0,79.1,602.52,5.0,West,0
CUST_014059,62,37,73.52,2720.24,Month-to-Month,Mailed Check,DSL,Yes,No,Yes,No,2,7,0,16.2,441.12,3.0,East,0
CUST_014060,19,36,74.32,2675.52 ,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,Yes,No,2,1,1,12.8,445.92,2.0,West,0
CUST_014061,69,52,50.39,2620.28,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,302.34,3.0,North,1
CUST_014062,47,25,53.89,1347.25,One Year,Bank Transfer,Fiber Optic,No,No,No,No,0,0,0,14.3,646.68,1.0,North,0
CUST_014063,66,31,43.22,,Month-to-Month,Credit Card,DSL,Yes,Yes,Yes,Yes,4,3,0,10.0,259.32,2.0,West,0
CUST_014064,53,34,64.91,2206.94,One Year,Mailed Check,Fiber Optic,No,Yes,Yes,Yes,3,1,1,22.1,778.92,3.0,East,0
CUST_014065,38,17,27.76,471.92,One Year,Credit Card,Fiber Optic,No,Yes,Yes,No,2,2,0,41.4,333.12,2.0,East,0
CUST_014066,54,11,80.33,883.63,One Year,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,4,1,76.3,963.96,4.0,South,0
CUST_014067,52,69,35.64,2459.16,One Year,Electronic Check,Fiber Optic,No,No,No,No,0,4,2,22.8,427.68,2.0,North,0
CUST_014068,42,54,65.78,3552.12,Two Year,Mailed Check,Fiber Optic,No,Yes,Yes,Yes,3,2,2,44.5,1578.72,3.0,West,0
CUST_014069,23,20,64.74,1294.8,Two Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,1553.76,3.0,West,0
CUST_014070,27,12,50.51,606.12,Two Year,Bank Transfer,Fiber Optic,Yes,No,Yes,Yes,3,3,1,60.7,1212.24,5.0,North,0
CUST_014071,25,50,62.43,3121.5,Two Year,Mailed Check,DSL,No,Yes,Yes,Yes,3,3,0,51.5,1498.32,4.0,East,0
CUST_014072,64,22,58.25,1281.5,Two Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,1398.0,3.0,East,0
CUST_014073,53,38,77.98,2963.24,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,No,1,1,0,91.4,467.88,2.0,East,0
CUST_014074,53,10,92.99,929.9,Two Year,Bank Transfer,DSL,Yes,No,No,No,1,2,0,38.3,2231.76,2.0,East,0
CUST_014075,39,72,79.87,5750.64,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,Yes,Yes,4,3,0,103.5,479.22,3.0,East,0
CUST_014076,42,3,37.98,113.94,Month-to-Month,Bank Transfer,Fiber Optic,No,No,Yes,No,1,3,2,38.8,227.88,3.0,South,0
CUST_014077,56,13,73.73,958.49,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,Yes,No,2,1,1,22.1,442.38,,East,1
CUST_014078,34,50,59.57,2978.5,Two Year,Bank Transfer,Fiber Optic,No,No,No,Yes,1,1,1,24.1,1429.68,3.0,South,0
CUST_014079,64,15,89.5,1342.5,One Year,Bank Transfer,DSL,Yes,Yes,No,Yes,3,1,0,13.5,1074.0,,East,0
CUST_014080,28,13,68.35,888.55,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,410.1,3.0,West,0
CUST_014081,65,39,65.74,2563.86,One Year,Credit Card,Fiber Optic,No,No,Yes,Yes,2,2,2,35.1,788.88,5.0,East,0
CUST_014082,60,32,61.56,1969.92,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,369.36,4.0,West,0
CUST_014083,27,48,60.45,2901.6,Month-to-Month,Bank Transfer,Fiber Optic,No,No,Yes,No,1,0,0,36.0,362.7,5.0,East,1
CUST_014084,63,13,79.71,1036.23,Month-to-Month,Credit Card,DSL,No,No,No,No,0,4,1,11.5,478.26,2.0,South,0
CUST_014085,42,41,70.79,2902.39,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,424.74,3.0,East,0
CUST_014086,52,10,65.04,650.4,One Year,Bank Transfer,DSL,No,No,No,No,0,3,0,29.3,780.48,5.0,South,0
CUST_014087,19,55,53.2,2926.0,Month-to-Month,Bank Transfer,DSL,Yes,No,Yes,Yes,3,1,0,21.2,319.2,1.0,West,1
CUST_014088,37,55,58.29,,Two Year,Mailed Check,Fiber Optic,Yes,Yes,Yes,Yes,4,0,1,115.9,1398.96,1.0,West,0
CUST_014089,19,8,53.3,426.4,One Year,Mailed Check,Fiber Optic,No,Yes,Yes,Yes,3,3,0,35.0,639.6,3.0,North,0
CUST_014090,71,8,50.71,405.68,One Year,Mailed Check,Fiber Optic,Yes,Yes,Yes,Yes,4,3,1,69.3,608.52,2.0,North,1
CUST_014091,50,11,53.3,586.3,One Year,Credit Card,DSL,No,No,No,Yes,1,4,0,39.7,639.6,5.0,North,0
CUST_014092,38,50,35.86,1793.0,One Year,Credit Card,DSL,Yes,No,No,No,1,1,1,25.4,430.32,,West,0
CUST_014093,56,21,78.09,1639.89,Month-to-Month,Mailed Check,DSL,No,No,No,No,0,1,0,27.0,468.54,1.0,North,0
CUST_014094,55,12,59.71,716.52,One Year,Bank Transfer,DSL,No,No,Yes,No,1,2,1,10.3,716.52,1.0,South,0
CUST_014095,26,72,89.38,6435.36,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,No,1,1,0,44.5,536.28,4.0,South,0
CUST_014096,28,30,53.15,1594.5,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,No,0,1,0,38.4,318.9,5.0,South,1
CUST_014097,39,61,42.73,2606.53 ,Month-to-Month,Credit Card,Fiber Optic,No,No,No,No,0,0,0,74.1,256.38,3.0,West,0
CUST_014098,55,14,43.94,615.16,One Year,Electronic Check,Fiber Optic,Yes,Yes,No,No,2,2,0,14.5,527.28,1.0,North,0
CUST_014099,29,43,37.64,1618.52,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,3,3,0.0,225.84,1.0,South,0
CUST_014100,20,22,60.49,1330.78,Month-to-Month,Bank Transfer,DSL,Yes,No,Yes,No,2,3,1,95.4,362.94,3.0,South,0
CUST_014101,68,22,83.16,1829.52,One Year,Bank Transfer,Fiber Optic,No,No,No,No,0,4,0,36.1,997.92,4.0,West,1
CUST_014102,61,13,57.94,753.22,Two Year,Credit Card,Fiber Optic,No,No,No,No,0,5,0,12.5,1390.56,3.0,South,1
CUST_014103,45,18,87.49,1574.82,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,No,0,1,4,100.9,524.94,4.0,South,0
CUST_014104,28,19,76.87,1460.53,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,1844.88,3.0,West,0
CUST_014105,23,2,50.65,101.3,Month-to-Month,Mailed Check,DSL,No,Yes,No,No,1,0,0,55.1,303.9,5.0,North,0
CUST_014106,41,19,77.63,1474.97,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,0,1,0.0,931.56,4.0,East,0
CUST_014107,34,18,67.22,1209.96,One Year,Electronic Check,DSL,No,Yes,Yes,No,2,2,0,67.2,806.64,2.0,South,0
CUST_014108,48,26,21.14,549.64,Month-to-Month,Mailed Check,DSL,No,No,No,No,0,2,2,6.7,126.84,,West,0
CUST_014109,46,20,41.68,833.6,One Year,Bank Transfer,Fiber Optic,No,No,Yes,Yes,2,2,0,67.5,500.16,5.0,North,0
CUST_014110,67,14,67.16,940.24,One Year,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,0,0,69.0,805.92,4.0,East,0
CUST_014111,58,29,72.54,2103.66,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,435.24,5.0,East,0
CUST_014112,68,32,78.97,2527.04,Month-to-Month,Mailed Check,DSL,Yes,Yes,Yes,No,3,0,0,16.3,473.82,,South,0
CUST_014113,40,10,65.82,658.2,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,2,0,35.9,394.92,5.0,North,1
CUST_014114,60,11,56.27,618.97,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,No,No,1,0,0,31.3,337.62,1.0,North,1
CUST_014115,37,26,54.54,1418.04,One Year,Mailed Check,Fiber Optic,Yes,No,Yes,No,2,0,0,10.3,654.48,5.0,East,1
CUST_014116,37,72,76.02,5473.44,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,912.24,2.0,West,0
CUST_014117,25,20,44.25,885.0,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,531.0,4.0,North,0
CUST_014118,30,6,44.3,265.8 ,One Year,Bank Transfer,DSL,Yes,No,No,No,1,3,0,75.5,531.6,1.0,East,0
CUST_014119,61,15,52.0,780.0,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,No,Yes,2,1,0,70.8,312.0,2.0,North,1
CUST_014120,66,7,51.05,357.35,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,No,0,0,0,5.8,306.3,2.0,West,1
CUST_014121,56,11,46.89,515.79 ,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,281.34,1.0,South,1
CUST_014122,35,29,68.06,1973.74,Two Year,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,0,0,30.4,1633.44,1.0,South,0
CUST_014123,67,17,40.66,691.22,Month-to-Month,Credit Card,DSL,No,No,No,No,0,1,0,54.8,243.96,1.0,West,1
CUST_014124,59,15,43.19,647.85,Two Year,Bank Transfer,Fiber Optic,No,No,Yes,No,1,6,0,81.2,1036.56,5.0,North,0
CUST_014125,57,18,69.89,1258.02,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,1677.36,2.0,North,0
CUST_014126,41,23,59.32,1364.36,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,355.92,3.0,North,1
CUST_014127,29,34,58.14,,Two Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,1395.36,2.0,East,1
CUST_014128,18,7,55.47,388.29,One Year,Credit Card,DSL,No,Yes,No,Yes,2,0,1,3.3,665.64,1.0,East,0
CUST_014129,39,22,20.0,440.0,Two Year,Mailed Check,DSL,Yes,Yes,Yes,No,3,1,1,24.5,480.0,2.0,West,0
CUST_014130,26,32,84.02,2688.64,Two Year,Credit Card,Fiber Optic,No,Yes,No,Yes,2,2,0,32.9,2016.48,3.0,West,0
CUST_014131,50,27,50.93,1375.11,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,No,2,4,4,25.1,305.58,3.0,West,0
CUST_014132,20,27,76.08,2054.16,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,Yes,1,1,1,36.2,456.48,4.0,North,0
CUST_014133,71,61,55.84,3406.24,Two Year,Mailed Check,Fiber Optic,No,No,Yes,Yes,2,2,0,41.3,1340.16,5.0,North,0
CUST_014134,44,34,111.8,3801.2,Two Year,Credit Card,Fiber Optic,No,Yes,No,Yes,2,1,1,116.9,2683.2,2.0,East,0
CUST_014135,44,6,80.98,485.88,Two Year,Credit Card,DSL,No,Yes,Yes,No,2,2,1,20.5,1943.52,3.0,North,0
CUST_014136,25,20,54.66,1093.2,One Year,Credit Card,Fiber Optic,Yes,No,Yes,No,2,2,0,48.1,655.92,2.0,East,0
CUST_014137,39,11,27.76,305.36,One Year,Electronic Check,DSL,No,No,Yes,No,1,2,0,158.6,333.12,3.0,North,1
CUST_014138,62,4,66.77,267.08,One Year,Mailed Check,Fiber Optic,Yes,No,Yes,No,2,1,0,31.3,801.24,4.0,North,0
CUST_014139,48,24,73.03,1752.72,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,876.36,3.0,East,0
CUST_014140,61,46,39.87,1834.02,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,956.88,5.0,West,1
CUST_014141,23,37,80.7,2985.9,One Year,Credit Card,Fiber Optic,Yes,Yes,No,No,2,4,0,11.9,968.4,5.0,North,0
CUST_014142,22,14,41.16,576.24,One Year,Bank Transfer,DSL,No,No,No,Yes,1,0,1,35.6,493.92,2.0,East,1
CUST_014143,53,34,29.01,986.34,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,Yes,3,1,0,89.5,174.06,3.0,East,0
CUST_014144,22,6,82.57,495.42 ,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,No,1,4,1,80.7,495.42,3.0,South,0
CUST_014145,56,36,77.36,2784.96,One Year,Mailed Check,Fiber Optic,Yes,No,No,No,1,2,0,52.4,928.32,2.0,South,1
CUST_014146,61,31,75.36,2336.16,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,Yes,Yes,3,4,0,22.4,452.16,,North,0
CUST_014147,74,26,36.7,954.2,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,Yes,2,2,1,10.2,220.2,3.0,East,1
CUST_014148,35,49,91.47,4482.03,Two Year,Mailed Check,DSL,Yes,No,No,Yes,2,1,0,57.8,2195.28,1.0,West,0
CUST_014149,67,29,32.74,949.46,One Year,Credit Card,DSL,No,Yes,No,No,1,1,0,25.8,392.88,3.0,South,1
CUST_014150,56,8,55.67,445.36,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,Yes,2,2,0,34.3,334.02,2.0,North,1
CUST_014151,54,10,54.31,543.1,Two Year,Bank Transfer,DSL,No,Yes,Yes,No,2,1,1,33.1,1303.44,1.0,West,0
CUST_014152,39,45,88.68,3990.6,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,3,0,32.3,532.08,4.0,North,0
CUST_014153,56,8,66.4,531.2,Two Year,Electronic Check,DSL,No,No,No,Yes,1,4,2,44.0,1593.6,1.0,West,1
CUST_014154,22,4,56.24,224.96,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,Yes,No,3,3,0,78.4,337.44,3.0,South,1
CUST_014155,52,38,28.52,1083.76,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,5,0,0.0,342.24,2.0,South,0
CUST_014156,51,25,58.26,1456.5,One Year,Mailed Check,Fiber Optic,No,No,No,No,0,0,0,5.9,699.12,2.0,West,0
CUST_014157,43,72,47.13,3393.36,One Year,Bank Transfer,Fiber Optic,Yes,No,No,No,1,1,2,36.2,565.56,5.0,East,0
CUST_014158,40,14,76.23,1067.22,Two Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,1829.52,1.0,West,1
CUST_014159,55,29,54.58,1582.82,Month-to-Month,Credit Card,DSL,No,Yes,No,No,1,1,0,21.6,327.48,4.0,South,0
CUST_014160,65,21,87.17,1830.57,Month-to-Month,Electronic Check,DSL,No,No,Yes,Yes,2,1,1,62.8,523.02,3.0,West,0
CUST_014161,27,15,77.64,1164.6,One Year,Mailed Check,DSL,Yes,Yes,Yes,No,3,0,1,108.6,931.68,,East,0
CUST_014162,46,39,81.92,3194.88,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,No,2,2,0,25.9,491.52,3.0,West,0
CUST_014163,60,26,78.94,2052.44,Two Year,Mailed Check,DSL,No,No,Yes,No,1,0,2,53.4,1894.56,2.0,East,0
CUST_014164,32,30,83.46,2503.8,Month-to-Month,Bank Transfer,DSL,Yes,Yes,No,Yes,3,3,0,15.3,500.76,5.0,North,0
CUST_014165,33,3,38.76,116.28,One Year,Electronic Check,DSL,Yes,Yes,No,Yes,3,3,0,68.3,465.12,,North,0
CUST_014166,30,40,46.68,1867.2,One Year,Credit Card,DSL,Yes,No,No,No,1,0,1,22.6,560.16,3.0,North,0
CUST_014167,51,47,68.83,3235.01,Two Year,Credit Card,DSL,Yes,Yes,No,No,2,1,0,85.4,1651.92,5.0,South,0
CUST_014168,60,21,61.72,1296.12,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,No,1,4,0,25.8,370.32,3.0,North,1
CUST_014169,21,12,42.37,508.44,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,508.44,2.0,North,0
CUST_014170,22,23,57.09,,Month-to-Month,Electronic Check,DSL,Yes,No,Yes,Yes,3,3,0,38.8,342.54,4.0,West,1
CUST_014171,18,2,34.5,69.0,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,5,0,0.0,414.0,,West,0
CUST_014172,58,48,41.38,1986.24,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,Yes,2,1,0,15.0,248.28,3.0,East,0
CUST_014173,59,34,25.59,870.06,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,2,0.0,307.08,1.0,South,0
CUST_014174,53,16,64.56,1032.96,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,Yes,Yes,3,2,1,38.5,387.36,5.0,West,1
CUST_014175,55,17,57.18,972.06,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,4,2,0.0,686.16,3.0,North,0
CUST_014176,42,43,51.49,2214.07,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,308.94,4.0,South,0
CUST_014177,34,22,34.54,759.88,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,Yes,No,2,1,0,29.9,207.24,1.0,South,0
CUST_014178,34,8,82.19,657.52,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,No,1,1,1,15.8,493.14,2.0,East,1
CUST_014179,56,34,58.14,1976.76,Two Year,Credit Card,Fiber Optic,Yes,Yes,Yes,No,3,0,0,47.1,1395.36,1.0,South,0
CUST_014180,73,32,54.79,1753.28,Month-to-Month,Bank Transfer,DSL,No,No,No,Yes,1,2,1,8.3,328.74,3.0,North,0
CUST_014181,58,40,67.47,2698.8,One Year,Electronic Check,Fiber Optic,Yes,Yes,No,No,2,0,0,38.7,809.64,,East,0
CUST_014182,47,21,21.19,444.99,Month-to-Month,Credit Card,DSL,Yes,No,No,Yes,2,2,1,39.8,127.14,4.0,East,0
CUST_014183,72,15,63.34,950.1,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,No,1,3,1,26.2,380.04,5.0,West,0
CUST_014184,24,44,72.83,3204.52,One Year,Credit Card,Fiber Optic,No,No,No,No,0,2,0,55.7,873.96,,North,0
CUST_014185,58,15,67.22,1008.3,Two Year,Mailed Check,Fiber Optic,No,Yes,Yes,Yes,3,1,0,43.6,1613.28,4.0,South,0
CUST_014186,65,52,64.96,3377.92,One Year,Credit Card,Fiber Optic,Yes,No,Yes,Yes,3,1,0,30.0,779.52,4.0,West,0
CUST_014187,74,20,53.11,1062.2,One Year,Bank Transfer,DSL,Yes,Yes,Yes,No,3,1,0,31.6,637.32,1.0,East,0
CUST_014188,67,18,111.5,,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,No,1,4,0,44.7,669.0,3.0,North,0
CUST_014189,69,14,44.23,619.22,Month-to-Month,Credit Card,Fiber Optic,No,Yes,Yes,No,2,3,1,44.0,265.38,5.0,North,0
CUST_014190,66,10,74.79,747.9,One Year,Credit Card,Fiber Optic,Yes,Yes,No,No,2,1,0,43.7,897.48,3.0,East,1
CUST_014191,18,11,46.91,516.01,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,Yes,3,0,1,68.6,281.46,5.0,South,0
CUST_014192,64,26,88.9,2311.4,Two Year,Credit Card,Fiber Optic,No,No,No,No,0,3,1,58.9,2133.6,5.0,West,0
CUST_014193,62,13,27.91,362.83,Month-to-Month,Credit Card,DSL,No,No,No,No,0,1,1,117.1,167.46,3.0,West,0
CUST_014194,66,64,65.47,4190.08,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,0,1,66.3,392.82,3.0,East,0
CUST_014195,47,72,50.16,3611.52,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,3,0,111.8,300.96,3.0,West,1
CUST_014196,31,25,30.6,765.0,Month-to-Month,Bank Transfer,DSL,Yes,Yes,No,No,2,1,0,44.8,183.6,5.0,East,0
CUST_014197,19,43,79.41,3414.63,One Year,Electronic Check,DSL,No,Yes,No,Yes,2,1,0,31.6,952.92,2.0,East,0
CUST_014198,24,19,41.84,794.96,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,No,0,1,1,15.1,251.04,,South,1
CUST_014199,50,10,39.96,399.6,One Year,Electronic Check,Fiber Optic,Yes,No,Yes,No,2,3,1,12.7,479.52,4.0,East,0
CUST_014200,48,36,20.0,720.0,One Year,Bank Transfer,DSL,Yes,No,No,No,1,2,0,38.2,240.0,3.0,North,0
CUST_014201,53,47,121.21,5696.87,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,Yes,No,3,2,0,30.7,727.26,4.0,South,0
CUST_014202,33,35,30.87,1080.45,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,No,2,0,0,58.3,185.22,1.0,South,0
CUST_014203,33,16,35.62,569.92,Two Year,Mailed Check,DSL,Yes,No,Yes,No,2,1,0,45.3,854.88,3.0,East,0
CUST_014204,69,25,68.9,1722.5,Two Year,Mailed Check,DSL,No,No,Yes,No,1,1,1,22.5,1653.6,1.0,North,1
CUST_014205,54,21,80.13,1682.73,One Year,Electronic Check,DSL,No,No,No,No,0,1,0,57.2,961.56,2.0,West,1
CUST_014206,46,16,59.64,954.24,Month-to-Month,Bank Transfer,DSL,Yes,Yes,Yes,No,3,0,0,18.4,357.84,,South,1
CUST_014207,27,41,56.39,2311.99,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,Yes,2,2,0,43.3,338.34,4.0,West,1
CUST_014208,38,7,75.68,529.76,One Year,Mailed Check,Fiber Optic,No,No,No,Yes,1,3,0,20.2,908.16,1.0,East,0
CUST_014209,52,20,104.65,2093.0,Month-to-Month,Electronic Check,DSL,No,Yes,No,No,1,2,0,38.0,627.9,1.0,East,1
CUST_014210,70,11,65.44,719.84,One Year,Mailed Check,Fiber Optic,No,No,No,Yes,1,1,1,95.6,785.28,2.0,West,0
CUST_014211,39,22,69.74,1534.28,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,4,0.0,836.88,2.0,East,0
CUST_014212,32,11,77.52,,Month-to-Month,Bank Transfer,DSL,Yes,Yes,Yes,No,3,1,0,10.8,465.12,5.0,East,0
CUST_014213,52,35,69.33,2426.55,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,831.96,2.0,North,0
CUST_014214,57,27,63.9,1725.3,One Year,Mailed Check,DSL,Yes,No,Yes,Yes,3,4,0,51.4,766.8,5.0,East,0
CUST_014215,29,18,73.9,1330.2,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,No,1,3,2,8.5,443.4,1.0,South,0
